fecha;cod_producto;stock_disponible
2021-12;SIR-CRANK;8
2022-01;SIR-CRANK;8
2022-02;SIR-CRANK;8
2022-03;SIR-CRANK;8
2022-04;SIR-CRANK;8
2022-05;SIR-CRANK;8
2022-06;SIR-CRANK;8
2022-07;SIR-CRANK;8
2022-08;SIR-CRANK;8
2022-09;SIR-CRANK;8
2022-10;SIR-CRANK;8
2022-11;SIR-CRANK;8
2022-12;SIR-CRANK;8
2023-01;SIR-CRANK;9
2023-02;SIR-CRANK;8
2023-03;SIR-CRANK;8
2023-04;SIR-CRANK;9
2023-05;SIR-CRANK;8
2023-06;SIR-CRANK;8
2023-07;SIR-CRANK;9
2023-08;SIR-CRANK;9
2023-09;SIR-CRANK;8
2023-10;SIR-CRANK;8
2023-11;SIR-CRANK;9
2023-12;SIR-CRANK;8
2024-01;SIR-CRANK;9
2024-02;SIR-CRANK;9
2024-03;SIR-CRANK;9
2024-04;SIR-CRANK;9
2024-05;SIR-CRANK;9
2024-06;SIR-CRANK;9
2024-07;SIR-CRANK;9
2024-08;SIR-CRANK;9
2024-09;SIR-CRANK;9
2024-10;SIR-CRANK;9
2024-11;SIR-CRANK;9
2024-12;SIR-CRANK;9
2025-01;SIR-CRANK;9
2025-02;SIR-CRANK;9
2025-03;SIR-CRANK;9
2025-04;SIR-CRANK;9
2025-05;SIR-CRANK;9
2025-06;SIR-CRANK;9
2025-07;SIR-CRANK;9
2025-08;SIR-CRANK;9
2025-09;SIR-CRANK;9
2025-10;SIR-CRANK;9
2025-11;SIR-CRANK;9
2025-12;SIR-CRANK;9
2020-01;JAB-KIT-SRV;9
2020-02;JAB-KIT-SRV;9
2020-03;JAB-KIT-SRV;9
2020-04;JAB-KIT-SRV;9
2020-05;JAB-KIT-SRV;9
2020-06;JAB-KIT-SRV;9
2020-07;JAB-KIT-SRV;9
2020-08;JAB-KIT-SRV;9
2020-09;JAB-KIT-SRV;9
2020-10;JAB-KIT-SRV;9
2020-11;JAB-KIT-SRV;9
2020-12;JAB-KIT-SRV;9
2021-01;JAB-KIT-SRV;9
2021-02;JAB-KIT-SRV;9
2021-03;JAB-KIT-SRV;9
2021-04;JAB-KIT-SRV;9
2021-05;JAB-KIT-SRV;9
2021-06;JAB-KIT-SRV;9
2021-07;JAB-KIT-SRV;9
2021-08;JAB-KIT-SRV;9
2021-09;JAB-KIT-SRV;9
2021-10;JAB-KIT-SRV;9
2021-11;JAB-KIT-SRV;9
2021-12;JAB-KIT-SRV;9
2022-01;JAB-KIT-SRV;9
2022-02;JAB-KIT-SRV;9
2022-03;JAB-KIT-SRV;9
2022-04;JAB-KIT-SRV;9
2022-05;JAB-KIT-SRV;9
2022-06;JAB-KIT-SRV;9
2022-07;JAB-KIT-SRV;9
2022-08;JAB-KIT-SRV;9
2022-09;JAB-KIT-SRV;9
2022-10;JAB-KIT-SRV;9
2022-11;JAB-KIT-SRV;9
2022-12;JAB-KIT-SRV;9
2023-01;JAB-KIT-SRV;10
2023-02;JAB-KIT-SRV;9
2023-03;JAB-KIT-SRV;10
2023-04;JAB-KIT-SRV;10
2023-05;JAB-KIT-SRV;10
2023-06;JAB-KIT-SRV;10
2023-07;JAB-KIT-SRV;10
2023-08;JAB-KIT-SRV;10
2023-09;JAB-KIT-SRV;9
2023-10;JAB-KIT-SRV;10
2023-11;JAB-KIT-SRV;10
2023-12;JAB-KIT-SRV;9
2024-01;JAB-KIT-SRV;10
2024-02;JAB-KIT-SRV;10
2024-03;JAB-KIT-SRV;10
2024-04;JAB-KIT-SRV;10
2024-05;JAB-KIT-SRV;10
2024-06;JAB-KIT-SRV;10
2024-07;JAB-KIT-SRV;10
2024-08;JAB-KIT-SRV;10
2024-09;JAB-KIT-SRV;10
2024-10;JAB-KIT-SRV;10
2024-11;JAB-KIT-SRV;10
2024-12;JAB-KIT-SRV;10
2025-01;JAB-KIT-SRV;10
2025-02;JAB-KIT-SRV;10
2025-03;JAB-KIT-SRV;10
2025-04;JAB-KIT-SRV;10
2025-05;JAB-KIT-SRV;10
2025-06;JAB-KIT-SRV;10
2025-07;JAB-KIT-SRV;10
2025-08;JAB-KIT-SRV;10
2025-09;JAB-KIT-SRV;10
2025-10;JAB-KIT-SRV;10
2025-11;JAB-KIT-SRV;10
2025-12;JAB-KIT-SRV;10
2020-01;MRC-ANODE-KT;18
2020-02;MRC-ANODE-KT;18
2020-03;MRC-ANODE-KT;18
2020-04;MRC-ANODE-KT;18
2020-05;MRC-ANODE-KT;18
2020-06;MRC-ANODE-KT;18
2020-07;MRC-ANODE-KT;18
2020-08;MRC-ANODE-KT;18
2020-09;MRC-ANODE-KT;18
2020-10;MRC-ANODE-KT;18
2020-11;MRC-ANODE-KT;18
2020-12;MRC-ANODE-KT;18
2021-01;MRC-ANODE-KT;18
2021-02;MRC-ANODE-KT;18
2021-03;MRC-ANODE-KT;18
2021-04;MRC-ANODE-KT;18
2021-05;MRC-ANODE-KT;18
2021-06;MRC-ANODE-KT;19
2021-07;MRC-ANODE-KT;18
2021-08;MRC-ANODE-KT;18
2021-09;MRC-ANODE-KT;18
2021-10;MRC-ANODE-KT;18
2021-11;MRC-ANODE-KT;18
2021-12;MRC-ANODE-KT;18
2022-01;MRC-ANODE-KT;19
2022-02;MRC-ANODE-KT;19
2022-03;MRC-ANODE-KT;19
2022-04;MRC-ANODE-KT;19
2022-05;MRC-ANODE-KT;19
2022-06;MRC-ANODE-KT;19
2022-07;MRC-ANODE-KT;19
2022-08;MRC-ANODE-KT;19
2022-09;MRC-ANODE-KT;19
2022-10;MRC-ANODE-KT;19
2022-11;MRC-ANODE-KT;19
2022-12;MRC-ANODE-KT;19
2023-01;MRC-ANODE-KT;19
2023-02;MRC-ANODE-KT;19
2023-03;MRC-ANODE-KT;19
2023-04;MRC-ANODE-KT;19
2023-05;MRC-ANODE-KT;19
2023-06;MRC-ANODE-KT;19
2023-07;MRC-ANODE-KT;19
2023-08;MRC-ANODE-KT;19
2023-09;MRC-ANODE-KT;19
2023-10;MRC-ANODE-KT;19
2023-11;MRC-ANODE-KT;19
2023-12;MRC-ANODE-KT;19
2024-01;MRC-ANODE-KT;20
2024-02;MRC-ANODE-KT;19
2024-03;MRC-ANODE-KT;19
2024-04;MRC-ANODE-KT;20
2024-05;MRC-ANODE-KT;19
2024-06;MRC-ANODE-KT;19
2024-07;MRC-ANODE-KT;19
2024-08;MRC-ANODE-KT;20
2024-09;MRC-ANODE-KT;19
2024-10;MRC-ANODE-KT;19
2024-11;MRC-ANODE-KT;20
2024-12;MRC-ANODE-KT;19
2025-01;MRC-ANODE-KT;20
2025-02;MRC-ANODE-KT;20
2025-03;MRC-ANODE-KT;20
2025-04;MRC-ANODE-KT;20
2025-05;MRC-ANODE-KT;20
2025-06;MRC-ANODE-KT;20
2025-07;MRC-ANODE-KT;20
2025-08;MRC-ANODE-KT;20
2025-09;MRC-ANODE-KT;20
2025-10;MRC-ANODE-KT;20
2025-11;MRC-ANODE-KT;20
2025-12;MRC-ANODE-KT;20
2020-01;SIR-BELT-KT;12
2020-02;SIR-BELT-KT;12
2020-03;SIR-BELT-KT;12
2020-04;SIR-BELT-KT;12
2020-05;SIR-BELT-KT;12
2020-06;SIR-BELT-KT;12
2020-07;SIR-BELT-KT;12
2020-08;SIR-BELT-KT;12
2020-09;SIR-BELT-KT;12
2020-10;SIR-BELT-KT;12
2020-11;SIR-BELT-KT;12
2020-12;SIR-BELT-KT;12
2021-01;SIR-BELT-KT;12
2021-02;SIR-BELT-KT;12
2021-03;SIR-BELT-KT;12
2021-04;SIR-BELT-KT;12
2021-05;SIR-BELT-KT;12
2021-06;SIR-BELT-KT;12
2021-07;SIR-BELT-KT;12
2021-08;SIR-BELT-KT;12
2021-09;SIR-BELT-KT;12
2021-10;SIR-BELT-KT;12
2021-11;SIR-BELT-KT;12
2021-12;SIR-BELT-KT;12
2022-01;SIR-BELT-KT;13
2022-02;SIR-BELT-KT;12
2022-03;SIR-BELT-KT;12
2022-04;SIR-BELT-KT;13
2022-05;SIR-BELT-KT;12
2022-06;SIR-BELT-KT;12
2022-07;SIR-BELT-KT;13
2022-08;SIR-BELT-KT;12
2022-09;SIR-BELT-KT;12
2022-10;SIR-BELT-KT;13
2022-11;SIR-BELT-KT;12
2022-12;SIR-BELT-KT;12
2023-01;SIR-BELT-KT;13
2023-02;SIR-BELT-KT;13
2023-03;SIR-BELT-KT;13
2023-04;SIR-BELT-KT;13
2023-05;SIR-BELT-KT;13
2023-06;SIR-BELT-KT;13
2023-07;SIR-BELT-KT;13
2023-08;SIR-BELT-KT;13
2023-09;SIR-BELT-KT;13
2023-10;SIR-BELT-KT;13
2023-11;SIR-BELT-KT;13
2023-12;SIR-BELT-KT;13
2024-01;SIR-BELT-KT;13
2024-02;SIR-BELT-KT;13
2024-03;SIR-BELT-KT;13
2024-04;SIR-BELT-KT;13
2024-05;SIR-BELT-KT;13
2024-06;SIR-BELT-KT;13
2024-07;SIR-BELT-KT;13
2024-08;SIR-BELT-KT;13
2024-09;SIR-BELT-KT;13
2024-10;SIR-BELT-KT;13
2024-11;SIR-BELT-KT;13
2024-12;SIR-BELT-KT;13
2025-01;SIR-BELT-KT;13
2025-02;SIR-BELT-KT;13
2025-03;SIR-BELT-KT;13
2025-04;SIR-BELT-KT;13
2025-05;SIR-BELT-KT;13
2025-06;SIR-BELT-KT;13
2025-07;SIR-BELT-KT;13
2025-08;SIR-BELT-KT;13
2025-09;SIR-BELT-KT;13
2025-10;SIR-BELT-KT;13
2025-11;SIR-BELT-KT;13
2025-12;SIR-BELT-KT;13
2020-01;MRC-IMPKIT;15
2020-02;MRC-IMPKIT;15
2020-03;MRC-IMPKIT;15
2020-04;MRC-IMPKIT;15
2020-05;MRC-IMPKIT;15
2020-06;MRC-IMPKIT;15
2020-07;MRC-IMPKIT;15
2020-08;MRC-IMPKIT;15
2020-09;MRC-IMPKIT;15
2020-10;MRC-IMPKIT;15
2020-11;MRC-IMPKIT;15
2020-12;MRC-IMPKIT;15
2021-01;MRC-IMPKIT;15
2021-02;MRC-IMPKIT;15
2021-03;MRC-IMPKIT;15
2021-04;MRC-IMPKIT;15
2021-05;MRC-IMPKIT;15
2021-06;MRC-IMPKIT;15
2021-07;MRC-IMPKIT;15
2021-08;MRC-IMPKIT;15
2021-09;MRC-IMPKIT;15
2021-10;MRC-IMPKIT;15
2021-11;MRC-IMPKIT;15
2021-12;MRC-IMPKIT;15
2022-01;MRC-IMPKIT;16
2022-02;MRC-IMPKIT;16
2022-03;MRC-IMPKIT;15
2022-04;MRC-IMPKIT;16
2022-05;MRC-IMPKIT;16
2022-06;MRC-IMPKIT;15
2022-07;MRC-IMPKIT;16
2022-08;MRC-IMPKIT;16
2022-09;MRC-IMPKIT;16
2022-10;MRC-IMPKIT;16
2022-11;MRC-IMPKIT;16
2022-12;MRC-IMPKIT;16
2023-01;MRC-IMPKIT;16
2023-02;MRC-IMPKIT;16
2023-03;MRC-IMPKIT;16
2023-04;MRC-IMPKIT;16
2023-05;MRC-IMPKIT;16
2023-06;MRC-IMPKIT;16
2023-07;MRC-IMPKIT;16
2023-08;MRC-IMPKIT;16
2023-09;MRC-IMPKIT;16
2023-10;MRC-IMPKIT;16
2023-11;MRC-IMPKIT;16
2023-12;MRC-IMPKIT;16
2024-01;MRC-IMPKIT;16
2024-02;MRC-IMPKIT;16
2024-03;MRC-IMPKIT;16
2024-04;MRC-IMPKIT;16
2024-05;MRC-IMPKIT;16
2024-06;MRC-IMPKIT;16
2024-07;MRC-IMPKIT;16
2024-08;MRC-IMPKIT;16
2024-09;MRC-IMPKIT;16
2024-10;MRC-IMPKIT;16
2024-11;MRC-IMPKIT;16
2024-12;MRC-IMPKIT;16
2025-01;MRC-IMPKIT;17
2025-02;MRC-IMPKIT;16
2025-03;MRC-IMPKIT;16
2025-04;MRC-IMPKIT;17
2025-05;MRC-IMPKIT;16
2025-06;MRC-IMPKIT;16
2025-07;MRC-IMPKIT;17
2025-08;MRC-IMPKIT;16
2025-09;MRC-IMPKIT;16
2025-10;MRC-IMPKIT;17
2025-11;MRC-IMPKIT;17
2025-12;MRC-IMPKIT;16
2020-01;SIR-TSTAT-KT;12
2020-02;SIR-TSTAT-KT;12
2020-03;SIR-TSTAT-KT;12
2020-04;SIR-TSTAT-KT;12
2020-05;SIR-TSTAT-KT;12
2020-06;SIR-TSTAT-KT;12
2020-07;SIR-TSTAT-KT;12
2020-08;SIR-TSTAT-KT;12
2020-09;SIR-TSTAT-KT;12
2020-10;SIR-TSTAT-KT;12
2020-11;SIR-TSTAT-KT;12
2020-12;SIR-TSTAT-KT;12
2021-01;SIR-TSTAT-KT;12
2021-02;SIR-TSTAT-KT;12
2021-03;SIR-TSTAT-KT;12
2021-04;SIR-TSTAT-KT;12
2021-05;SIR-TSTAT-KT;12
2021-06;SIR-TSTAT-KT;12
2021-07;SIR-TSTAT-KT;12
2021-08;SIR-TSTAT-KT;12
2021-09;SIR-TSTAT-KT;12
2021-10;SIR-TSTAT-KT;12
2021-11;SIR-TSTAT-KT;12
2021-12;SIR-TSTAT-KT;12
2022-01;SIR-TSTAT-KT;12
2022-02;SIR-TSTAT-KT;12
2022-03;SIR-TSTAT-KT;13
2022-04;SIR-TSTAT-KT;12
2022-05;SIR-TSTAT-KT;12
2022-06;SIR-TSTAT-KT;13
2022-07;SIR-TSTAT-KT;12
2022-08;SIR-TSTAT-KT;12
2022-09;SIR-TSTAT-KT;13
2022-10;SIR-TSTAT-KT;12
2022-11;SIR-TSTAT-KT;12
2022-12;SIR-TSTAT-KT;13
2023-01;SIR-TSTAT-KT;13
2023-02;SIR-TSTAT-KT;13
2023-03;SIR-TSTAT-KT;13
2023-04;SIR-TSTAT-KT;13
2023-05;SIR-TSTAT-KT;13
2023-06;SIR-TSTAT-KT;13
2023-07;SIR-TSTAT-KT;13
2023-08;SIR-TSTAT-KT;13
2023-09;SIR-TSTAT-KT;13
2023-10;SIR-TSTAT-KT;13
2023-11;SIR-TSTAT-KT;13
2023-12;SIR-TSTAT-KT;13
2024-01;SIR-TSTAT-KT;13
2024-02;SIR-TSTAT-KT;13
2024-03;SIR-TSTAT-KT;13
2024-04;SIR-TSTAT-KT;13
2024-05;SIR-TSTAT-KT;13
2024-06;SIR-TSTAT-KT;13
2024-07;SIR-TSTAT-KT;13
2024-08;SIR-TSTAT-KT;13
2024-09;SIR-TSTAT-KT;13
2024-10;SIR-TSTAT-KT;13
2024-11;SIR-TSTAT-KT;13
2024-12;SIR-TSTAT-KT;13
2025-01;SIR-TSTAT-KT;13
2025-02;SIR-TSTAT-KT;13
2025-03;SIR-TSTAT-KT;13
2025-04;SIR-TSTAT-KT;13
2025-05;SIR-TSTAT-KT;13
2025-06;SIR-TSTAT-KT;13
2025-07;SIR-TSTAT-KT;13
2025-08;SIR-TSTAT-KT;13
2025-09;SIR-TSTAT-KT;13
2025-10;SIR-TSTAT-KT;13
2025-11;SIR-TSTAT-KT;13
2025-12;SIR-TSTAT-KT;13
