fecha;cod_producto;unidades;precio_real
2022-07;SIM-NSS9;2;1531.72
2022-08;SIM-NSS9;2;1531.72
2022-09;SIM-NSS9;2;1531.72
2022-10;SIM-NSS9;3;1531.72
2022-11;SIM-NSS9;3;1531.72
2022-12;SIM-NSS9;2;1531.72
2023-01;SIM-NSS9;3;1552.58
2023-02;SIM-NSS9;2;1552.58
2023-03;SIM-NSS9;2;1552.58
2023-04;SIM-NSS9;3;1552.58
2023-05;SIM-NSS9;2;1552.58
2023-06;SIM-NSS9;2;1552.58
2023-07;SIM-NSS9;2;1552.58
2023-08;SIM-NSS9;2;1552.58
2023-09;SIM-NSS9;2;1552.58
2023-10;SIM-NSS9;3;1552.58
2023-11;SIM-NSS9;3;1552.58
2023-12;SIM-NSS9;2;1552.58
2024-01;SIM-NSS9;3;1573.44
2024-02;SIM-NSS9;2;1573.44
2024-03;SIM-NSS9;3;1573.44
2024-04;SIM-NSS9;3;1573.44
2024-05;SIM-NSS9;3;1573.44
2024-06;SIM-NSS9;2;1573.44
2024-07;SIM-NSS9;2;1573.44
2024-08;SIM-NSS9;2;1573.44
2024-09;SIM-NSS9;1;1573.44
2024-10;SIM-NSS9;1;1573.44
2024-11;SIM-NSS9;1;1573.44
2024-12;SIM-NSS9;1;1573.44
2025-01;SIM-NSS9;3;1594.30
2025-02;SIM-NSS9;2;1594.30
2025-03;SIM-NSS9;3;1594.30
2025-04;SIM-NSS9;3;1594.30
2025-05;SIM-NSS9;0;1594.30
2025-06;SIM-NSS9;0;1594.30
2025-07;SIM-NSS9;0;1594.30
2025-08;SIM-NSS9;0;1594.30
2025-09;SIM-NSS9;0;1594.30
2025-10;SIM-NSS9;0;1594.30
2025-11;SIM-NSS9;0;1594.30
2025-12;SIM-NSS9;0;1594.30
2020-01;SIM-NSS12;1;1920.00
2020-02;SIM-NSS12;1;1920.00
2020-03;SIM-NSS12;1;1920.00
2020-04;SIM-NSS12;1;1920.00
2020-05;SIM-NSS12;1;1920.00
2020-06;SIM-NSS12;1;1920.00
2020-07;SIM-NSS12;1;1920.00
2020-08;SIM-NSS12;1;1920.00
2020-09;SIM-NSS12;1;1920.00
2020-10;SIM-NSS12;1;1920.00
2020-11;SIM-NSS12;1;1920.00
2020-12;SIM-NSS12;1;1920.00
2021-01;SIM-NSS12;1;1946.88
2021-02;SIM-NSS12;1;1946.88
2021-03;SIM-NSS12;1;1946.88
2021-04;SIM-NSS12;1;1946.88
2021-05;SIM-NSS12;1;1946.88
2021-06;SIM-NSS12;1;1946.88
2021-07;SIM-NSS12;1;1946.88
2021-08;SIM-NSS12;1;1946.88
2021-09;SIM-NSS12;1;1946.88
2021-10;SIM-NSS12;1;1946.88
2021-11;SIM-NSS12;1;1946.88
2021-12;SIM-NSS12;1;1946.88
2022-01;SIM-NSS12;2;1973.76
2022-02;SIM-NSS12;1;1973.76
2022-03;SIM-NSS12;1;1973.76
2022-04;SIM-NSS12;2;1973.76
2022-05;SIM-NSS12;2;1973.76
2022-06;SIM-NSS12;1;1973.76
2022-07;SIM-NSS12;1;1973.76
2022-08;SIM-NSS12;1;1973.76
2022-09;SIM-NSS12;1;1973.76
2022-10;SIM-NSS12;2;1973.76
2022-11;SIM-NSS12;2;1973.76
2022-12;SIM-NSS12;1;1973.76
2023-01;SIM-NSS12;2;2000.64
2023-02;SIM-NSS12;2;2000.64
2023-03;SIM-NSS12;2;2000.64
2023-04;SIM-NSS12;2;2000.64
2023-05;SIM-NSS12;2;2000.64
2023-06;SIM-NSS12;1;2000.64
2023-07;SIM-NSS12;1;2000.64
2023-08;SIM-NSS12;2;2000.64
2023-09;SIM-NSS12;2;2000.64
2023-10;SIM-NSS12;2;2000.64
2023-11;SIM-NSS12;2;2000.64
2023-12;SIM-NSS12;2;2000.64
2024-01;SIM-NSS12;2;2027.52
2024-02;SIM-NSS12;2;2027.52
2024-03;SIM-NSS12;2;2027.52
2024-04;SIM-NSS12;2;2027.52
2024-05;SIM-NSS12;2;2027.52
2024-06;SIM-NSS12;2;2027.52
2024-07;SIM-NSS12;2;2027.52
2024-08;SIM-NSS12;2;2027.52
2024-09;SIM-NSS12;2;2027.52
2024-10;SIM-NSS12;2;2027.52
2024-11;SIM-NSS12;2;2027.52
2024-12;SIM-NSS12;2;2027.52
2025-01;SIM-NSS12;2;2054.40
2025-02;SIM-NSS12;2;2054.40
2025-03;SIM-NSS12;3;2054.40
2025-04;SIM-NSS12;3;2054.40
2025-05;SIM-NSS12;2;2054.40
2025-06;SIM-NSS12;2;2054.40
2025-07;SIM-NSS12;2;2054.40
2025-08;SIM-NSS12;2;2054.40
2025-09;SIM-NSS12;2;2054.40
2025-10;SIM-NSS12;3;2054.40
2025-11;SIM-NSS12;2;2054.40
2025-12;SIM-NSS12;3;2054.40
2020-01;SIM-VHF-RS35;4;265.00
2020-02;SIM-VHF-RS35;4;265.00
2020-03;SIM-VHF-RS35;5;265.00
2020-04;SIM-VHF-RS35;5;265.00
2020-05;SIM-VHF-RS35;4;265.00
2020-06;SIM-VHF-RS35;4;265.00
2020-07;SIM-VHF-RS35;3;265.00
2020-08;SIM-VHF-RS35;4;265.00
2020-09;SIM-VHF-RS35;5;265.00
2020-10;SIM-VHF-RS35;5;265.00
2020-11;SIM-VHF-RS35;4;265.00
2020-12;SIM-VHF-RS35;5;265.00
2021-01;SIM-VHF-RS35;5;268.71
2021-02;SIM-VHF-RS35;4;268.71
2021-03;SIM-VHF-RS35;4;268.71
2021-04;SIM-VHF-RS35;5;268.71
2021-05;SIM-VHF-RS35;5;268.71
2021-06;SIM-VHF-RS35;4;268.71
2021-07;SIM-VHF-RS35;3;268.71
2021-08;SIM-VHF-RS35;4;268.71
2021-09;SIM-VHF-RS35;5;268.71
2021-10;SIM-VHF-RS35;5;268.71
2021-11;SIM-VHF-RS35;5;268.71
2021-12;SIM-VHF-RS35;5;268.71
2022-01;SIM-VHF-RS35;5;272.42
2022-02;SIM-VHF-RS35;5;272.42
2022-03;SIM-VHF-RS35;5;272.42
2022-04;SIM-VHF-RS35;6;272.42
2022-05;SIM-VHF-RS35;5;272.42
2022-06;SIM-VHF-RS35;4;272.42
2022-07;SIM-VHF-RS35;4;272.42
2022-08;SIM-VHF-RS35;4;272.42
2022-09;SIM-VHF-RS35;5;272.42
2022-10;SIM-VHF-RS35;6;272.42
2022-11;SIM-VHF-RS35;5;272.42
2022-12;SIM-VHF-RS35;6;272.42
2023-01;SIM-VHF-RS35;6;276.13
2023-02;SIM-VHF-RS35;5;276.13
2023-03;SIM-VHF-RS35;5;276.13
2023-04;SIM-VHF-RS35;6;276.13
2023-05;SIM-VHF-RS35;6;276.13
2023-06;SIM-VHF-RS35;4;276.13
2023-07;SIM-VHF-RS35;4;276.13
2023-08;SIM-VHF-RS35;5;276.13
2023-09;SIM-VHF-RS35;5;276.13
2023-10;SIM-VHF-RS35;6;276.13
2023-11;SIM-VHF-RS35;6;276.13
2023-12;SIM-VHF-RS35;5;276.13
2024-01;SIM-VHF-RS35;6;279.84
2024-02;SIM-VHF-RS35;5;279.84
2024-03;SIM-VHF-RS35;6;279.84
2024-04;SIM-VHF-RS35;7;279.84
2024-05;SIM-VHF-RS35;5;279.84
2024-06;SIM-VHF-RS35;5;279.84
2024-07;SIM-VHF-RS35;4;279.84
2024-08;SIM-VHF-RS35;4;279.84
2024-09;SIM-VHF-RS35;6;279.84
2024-10;SIM-VHF-RS35;7;279.84
2024-11;SIM-VHF-RS35;6;279.84
2024-12;SIM-VHF-RS35;6;279.84
2025-01;SIM-VHF-RS35;7;283.55
2025-02;SIM-VHF-RS35;6;283.55
2025-03;SIM-VHF-RS35;6;283.55
2025-04;SIM-VHF-RS35;7;283.55
2025-05;SIM-VHF-RS35;6;283.55
2025-06;SIM-VHF-RS35;5;283.55
2025-07;SIM-VHF-RS35;5;283.55
2025-08;SIM-VHF-RS35;5;283.55
2025-09;SIM-VHF-RS35;6;283.55
2025-10;SIM-VHF-RS35;7;283.55
2025-11;SIM-VHF-RS35;6;283.55
2025-12;SIM-VHF-RS35;6;283.55
2020-01;MRC-BLTALT;5;28.00
2020-02;MRC-BLTALT;5;28.00
2020-03;MRC-BLTALT;5;28.00
2020-04;MRC-BLTALT;6;28.00
2020-05;MRC-BLTALT;7;28.00
2020-06;MRC-BLTALT;7;28.00
2020-07;MRC-BLTALT;7;28.00
2020-08;MRC-BLTALT;7;28.00
2020-09;MRC-BLTALT;7;28.00
2020-10;MRC-BLTALT;6;28.00
2020-11;MRC-BLTALT;5;28.00
2020-12;MRC-BLTALT;5;28.00
2021-01;MRC-BLTALT;6;28.39
2021-02;MRC-BLTALT;6;28.39
2021-03;MRC-BLTALT;6;28.39
2021-04;MRC-BLTALT;7;28.39
2021-05;MRC-BLTALT;8;28.39
2021-06;MRC-BLTALT;7;28.39
2021-07;MRC-BLTALT;7;28.39
2021-08;MRC-BLTALT;7;28.39
2021-09;MRC-BLTALT;6;28.39
2021-10;MRC-BLTALT;6;28.39
2021-11;MRC-BLTALT;6;28.39
2021-12;MRC-BLTALT;6;28.39
2022-01;MRC-BLTALT;6;28.78
2022-02;MRC-BLTALT;5;28.78
2022-03;MRC-BLTALT;6;28.78
2022-04;MRC-BLTALT;7;28.78
2022-05;MRC-BLTALT;8;28.78
2022-06;MRC-BLTALT;8;28.78
2022-07;MRC-BLTALT;8;28.78
2022-08;MRC-BLTALT;8;28.78
2022-09;MRC-BLTALT;7;28.78
2022-10;MRC-BLTALT;7;28.78
2022-11;MRC-BLTALT;6;28.78
2022-12;MRC-BLTALT;5;28.78
2023-01;MRC-BLTALT;7;29.18
2023-02;MRC-BLTALT;6;29.18
2023-03;MRC-BLTALT;7;29.18
2023-04;MRC-BLTALT;8;29.18
2023-05;MRC-BLTALT;8;29.18
2023-06;MRC-BLTALT;9;29.18
2023-07;MRC-BLTALT;9;29.18
2023-08;MRC-BLTALT;7;29.18
2023-09;MRC-BLTALT;7;29.18
2023-10;MRC-BLTALT;7;29.18
2023-11;MRC-BLTALT;7;29.18
2023-12;MRC-BLTALT;6;29.18
2024-01;MRC-BLTALT;7;29.57
2024-02;MRC-BLTALT;6;29.57
2024-03;MRC-BLTALT;8;29.57
2024-04;MRC-BLTALT;9;29.57
2024-05;MRC-BLTALT;8;29.57
2024-06;MRC-BLTALT;9;29.57
2024-07;MRC-BLTALT;9;29.57
2024-08;MRC-BLTALT;8;29.57
2024-09;MRC-BLTALT;8;29.57
2024-10;MRC-BLTALT;8;29.57
2024-11;MRC-BLTALT;6;29.57
2024-12;MRC-BLTALT;6;29.57
2025-01;MRC-BLTALT;7;29.96
2025-02;MRC-BLTALT;6;29.96
2025-03;MRC-BLTALT;8;29.96
2025-04;MRC-BLTALT;8;29.96
2025-05;MRC-BLTALT;9;29.96
2025-06;MRC-BLTALT;10;29.96
2025-07;MRC-BLTALT;10;29.96
2025-08;MRC-BLTALT;9;29.96
2025-09;MRC-BLTALT;9;29.96
2025-10;MRC-BLTALT;9;29.96
2025-11;MRC-BLTALT;7;29.96
2025-12;MRC-BLTALT;7;29.96
2020-01;MRC-BLTPS;3;22.50
2020-02;MRC-BLTPS;3;22.50
2020-03;MRC-BLTPS;4;22.50
2020-04;MRC-BLTPS;4;22.50
2020-05;MRC-BLTPS;4;22.50
2020-06;MRC-BLTPS;5;22.50
2020-07;MRC-BLTPS;5;22.50
2020-08;MRC-BLTPS;4;22.50
2020-09;MRC-BLTPS;4;22.50
2020-10;MRC-BLTPS;4;22.50
2020-11;MRC-BLTPS;3;22.50
2020-12;MRC-BLTPS;3;22.50
2021-01;MRC-BLTPS;4;22.82
2021-02;MRC-BLTPS;3;22.82
2021-03;MRC-BLTPS;4;22.82
2021-04;MRC-BLTPS;4;22.82
2021-05;MRC-BLTPS;5;22.82
2021-06;MRC-BLTPS;5;22.82
2021-07;MRC-BLTPS;5;22.82
2021-08;MRC-BLTPS;5;22.82
2021-09;MRC-BLTPS;5;22.82
2021-10;MRC-BLTPS;4;22.82
2021-11;MRC-BLTPS;4;22.82
2021-12;MRC-BLTPS;4;22.82
2022-01;MRC-BLTPS;4;23.13
2022-02;MRC-BLTPS;4;23.13
2022-03;MRC-BLTPS;5;23.13
2022-04;MRC-BLTPS;5;23.13
2022-05;MRC-BLTPS;5;23.13
2022-06;MRC-BLTPS;6;23.13
2022-07;MRC-BLTPS;5;23.13
2022-08;MRC-BLTPS;5;23.13
2022-09;MRC-BLTPS;5;23.13
2022-10;MRC-BLTPS;4;23.13
2022-11;MRC-BLTPS;4;23.13
2022-12;MRC-BLTPS;4;23.13
2023-01;MRC-BLTPS;4;23.45
2023-02;MRC-BLTPS;4;23.45
2023-03;MRC-BLTPS;4;23.45
2023-04;MRC-BLTPS;5;23.45
2023-05;MRC-BLTPS;6;23.45
2023-06;MRC-BLTPS;5;23.45
2023-07;MRC-BLTPS;5;23.45
2023-08;MRC-BLTPS;5;23.45
2023-09;MRC-BLTPS;5;23.45
2023-10;MRC-BLTPS;4;23.45
2023-11;MRC-BLTPS;4;23.45
2023-12;MRC-BLTPS;4;23.45
2024-01;MRC-BLTPS;4;23.76
2024-02;MRC-BLTPS;4;23.76
2024-03;MRC-BLTPS;5;23.76
2024-04;MRC-BLTPS;5;23.76
2024-05;MRC-BLTPS;6;23.76
2024-06;MRC-BLTPS;6;23.76
2024-07;MRC-BLTPS;6;23.76
2024-08;MRC-BLTPS;6;23.76
2024-09;MRC-BLTPS;5;23.76
2024-10;MRC-BLTPS;5;23.76
2024-11;MRC-BLTPS;4;23.76
2024-12;MRC-BLTPS;4;23.76
2025-01;MRC-BLTPS;5;24.08
2025-02;MRC-BLTPS;4;24.08
2025-03;MRC-BLTPS;5;24.08
2025-04;MRC-BLTPS;6;24.08
2025-05;MRC-BLTPS;5;24.08
2025-06;MRC-BLTPS;6;24.08
2025-07;MRC-BLTPS;6;24.08
2025-08;MRC-BLTPS;6;24.08
2025-09;MRC-BLTPS;5;24.08
2025-10;MRC-BLTPS;5;24.08
2025-11;MRC-BLTPS;5;24.08
2025-12;MRC-BLTPS;4;24.08
2020-01;MRC-ACPR;7;14.50
2020-02;MRC-ACPR;7;14.50
2020-03;MRC-ACPR;7;14.50
2020-04;MRC-ACPR;8;14.50
2020-05;MRC-ACPR;9;14.50
2020-06;MRC-ACPR;9;14.50
2020-07;MRC-ACPR;9;14.50
2020-08;MRC-ACPR;9;14.50
2020-09;MRC-ACPR;9;14.50
2020-10;MRC-ACPR;8;14.50
2020-11;MRC-ACPR;7;14.50
2020-12;MRC-ACPR;7;14.50
2021-01;MRC-ACPR;8;14.70
2021-02;MRC-ACPR;7;14.70
2021-03;MRC-ACPR;8;14.70
2021-04;MRC-ACPR;9;14.70
2021-05;MRC-ACPR;10;14.70
2021-06;MRC-ACPR;10;14.70
2021-07;MRC-ACPR;10;14.70
2021-08;MRC-ACPR;10;14.70
2021-09;MRC-ACPR;8;14.70
2021-10;MRC-ACPR;8;14.70
2021-11;MRC-ACPR;8;14.70
2021-12;MRC-ACPR;6;14.70
2022-01;MRC-ACPR;8;14.91
2022-02;MRC-ACPR;7;14.91
2022-03;MRC-ACPR;9;14.91
2022-04;MRC-ACPR;10;14.91
2022-05;MRC-ACPR;11;14.91
2022-06;MRC-ACPR;11;14.91
2022-07;MRC-ACPR;11;14.91
2022-08;MRC-ACPR;11;14.91
2022-09;MRC-ACPR;9;14.91
2022-10;MRC-ACPR;9;14.91
2022-11;MRC-ACPR;8;14.91
2022-12;MRC-ACPR;7;14.91
2023-01;MRC-ACPR;9;15.11
2023-02;MRC-ACPR;8;15.11
2023-03;MRC-ACPR;10;15.11
2023-04;MRC-ACPR;11;15.11
2023-05;MRC-ACPR;11;15.11
2023-06;MRC-ACPR;12;15.11
2023-07;MRC-ACPR;12;15.11
2023-08;MRC-ACPR;10;15.11
2023-09;MRC-ACPR;10;15.11
2023-10;MRC-ACPR;10;15.11
2023-11;MRC-ACPR;9;15.11
2023-12;MRC-ACPR;8;15.11
2024-01;MRC-ACPR;10;15.31
2024-02;MRC-ACPR;8;15.31
2024-03;MRC-ACPR;10;15.31
2024-04;MRC-ACPR;12;15.31
2024-05;MRC-ACPR;12;15.31
2024-06;MRC-ACPR;13;15.31
2024-07;MRC-ACPR;13;15.31
2024-08;MRC-ACPR;11;15.31
2024-09;MRC-ACPR;11;15.31
2024-10;MRC-ACPR;11;15.31
2024-11;MRC-ACPR;9;15.31
2024-12;MRC-ACPR;8;15.31
2025-01;MRC-ACPR;9;15.52
2025-02;MRC-ACPR;9;15.52
2025-03;MRC-ACPR;11;15.52
2025-04;MRC-ACPR;11;15.52
2025-05;MRC-ACPR;13;15.52
2025-06;MRC-ACPR;14;15.52
2025-07;MRC-ACPR;14;15.52
2025-08;MRC-ACPR;12;15.52
2025-09;MRC-ACPR;12;15.52
2025-10;MRC-ACPR;12;15.52
2025-11;MRC-ACPR;9;15.52
2025-12;MRC-ACPR;9;15.52
2020-01;QSV-EC;8;6.90
2020-02;QSV-EC;8;6.90
2020-03;QSV-EC;10;6.90
2020-04;QSV-EC;10;6.90
2020-05;QSV-EC;11;6.90
2020-06;QSV-EC;12;6.90
2020-07;QSV-EC;13;6.90
2020-08;QSV-EC;11;6.90
2020-09;QSV-EC;11;6.90
2020-10;QSV-EC;11;6.90
2020-11;QSV-EC;8;6.90
2020-12;QSV-EC;8;6.90
2021-01;QSV-EC;9;7.00
2021-02;QSV-EC;9;7.00
2021-03;QSV-EC;11;7.00
2021-04;QSV-EC;11;7.00
2021-05;QSV-EC;12;7.00
2021-06;QSV-EC;14;7.00
2021-07;QSV-EC;12;7.00
2021-08;QSV-EC;12;7.00
2021-09;QSV-EC;12;7.00
2021-10;QSV-EC;10;7.00
2021-11;QSV-EC;9;7.00
2021-12;QSV-EC;9;7.00
2022-01;QSV-EC;10;7.09
2022-02;QSV-EC;10;7.09
2022-03;QSV-EC;12;7.09
2022-04;QSV-EC;12;7.09
2022-05;QSV-EC;14;7.09
2022-06;QSV-EC;15;7.09
2022-07;QSV-EC;13;7.09
2022-08;QSV-EC;13;7.09
2022-09;QSV-EC;13;7.09
2022-10;QSV-EC;11;7.09
2022-11;QSV-EC;10;7.09
2022-12;QSV-EC;10;7.09
2023-01;QSV-EC;11;7.19
2023-02;QSV-EC;11;7.19
2023-03;QSV-EC;12;7.19
2023-04;QSV-EC;13;7.19
2023-05;QSV-EC;15;7.19
2023-06;QSV-EC;14;7.19
2023-07;QSV-EC;14;7.19
2023-08;QSV-EC;14;7.19
2023-09;QSV-EC;14;7.19
2023-10;QSV-EC;12;7.19
2023-11;QSV-EC;11;7.19
2023-12;QSV-EC;11;7.19
2024-01;QSV-EC;12;7.29
2024-02;QSV-EC;12;7.29
2024-03;QSV-EC;13;7.29
2024-04;QSV-EC;15;7.29
2024-05;QSV-EC;16;7.29
2024-06;QSV-EC;16;7.29
2024-07;QSV-EC;16;7.29
2024-08;QSV-EC;16;7.29
2024-09;QSV-EC;13;7.29
2024-10;QSV-EC;13;7.29
2024-11;QSV-EC;12;7.29
2024-12;QSV-EC;10;7.29
2025-01;QSV-EC;13;7.38
2025-02;QSV-EC;11;7.38
2025-03;QSV-EC;14;7.38
2025-04;QSV-EC;16;7.38
2025-05;QSV-EC;18;7.38
2025-06;QSV-EC;17;7.38
2025-07;QSV-EC;18;7.38
2025-08;QSV-EC;17;7.38
2025-09;QSV-EC;15;7.38
2025-10;QSV-EC;15;7.38
2025-11;QSV-EC;14;7.38
2025-12;QSV-EC;11;7.38
2020-01;MRC-KIT-STR;3;34.00
2020-02;MRC-KIT-STR;3;34.00
2020-03;MRC-KIT-STR;3;34.00
2020-04;MRC-KIT-STR;3;34.00
2020-05;MRC-KIT-STR;3;34.00
2020-06;MRC-KIT-STR;3;34.00
2020-07;MRC-KIT-STR;3;34.00
2020-08;MRC-KIT-STR;3;34.00
2020-09;MRC-KIT-STR;3;34.00
2020-10;MRC-KIT-STR;3;34.00
2020-11;MRC-KIT-STR;3;34.00
2020-12;MRC-KIT-STR;3;34.00
2021-01;MRC-KIT-STR;3;34.48
2021-02;MRC-KIT-STR;3;34.48
2021-03;MRC-KIT-STR;3;34.48
2021-04;MRC-KIT-STR;3;34.48
2021-05;MRC-KIT-STR;3;34.48
2021-06;MRC-KIT-STR;3;34.48
2021-07;MRC-KIT-STR;3;34.48
2021-08;MRC-KIT-STR;3;34.48
2021-09;MRC-KIT-STR;3;34.48
2021-10;MRC-KIT-STR;3;34.48
2021-11;MRC-KIT-STR;3;34.48
2021-12;MRC-KIT-STR;3;34.48
2022-01;MRC-KIT-STR;4;34.95
2022-02;MRC-KIT-STR;3;34.95
2022-03;MRC-KIT-STR;3;34.95
2022-04;MRC-KIT-STR;4;34.95
2022-05;MRC-KIT-STR;3;34.95
2022-06;MRC-KIT-STR;3;34.95
2022-07;MRC-KIT-STR;3;34.95
2022-08;MRC-KIT-STR;3;34.95
2022-09;MRC-KIT-STR;3;34.95
2022-10;MRC-KIT-STR;3;34.95
2022-11;MRC-KIT-STR;3;34.95
2022-12;MRC-KIT-STR;3;34.95
2023-01;MRC-KIT-STR;3;35.43
2023-02;MRC-KIT-STR;3;35.43
2023-03;MRC-KIT-STR;4;35.43
2023-04;MRC-KIT-STR;3;35.43
2023-05;MRC-KIT-STR;3;35.43
2023-06;MRC-KIT-STR;4;35.43
2023-07;MRC-KIT-STR;4;35.43
2023-08;MRC-KIT-STR;3;35.43
2023-09;MRC-KIT-STR;4;35.43
2023-10;MRC-KIT-STR;4;35.43
2023-11;MRC-KIT-STR;3;35.43
2023-12;MRC-KIT-STR;3;35.43
2024-01;MRC-KIT-STR;3;35.90
2024-02;MRC-KIT-STR;4;35.90
2024-03;MRC-KIT-STR;4;35.90
2024-04;MRC-KIT-STR;3;35.90
2024-05;MRC-KIT-STR;4;35.90
2024-06;MRC-KIT-STR;4;35.90
2024-07;MRC-KIT-STR;3;35.90
2024-08;MRC-KIT-STR;4;35.90
2024-09;MRC-KIT-STR;4;35.90
2024-10;MRC-KIT-STR;3;35.90
2024-11;MRC-KIT-STR;4;35.90
2024-12;MRC-KIT-STR;4;35.90
2025-01;MRC-KIT-STR;4;36.38
2025-02;MRC-KIT-STR;4;36.38
2025-03;MRC-KIT-STR;4;36.38
2025-04;MRC-KIT-STR;4;36.38
2025-05;MRC-KIT-STR;4;36.38
2025-06;MRC-KIT-STR;4;36.38
2025-07;MRC-KIT-STR;4;36.38
2025-08;MRC-KIT-STR;4;36.38
2025-09;MRC-KIT-STR;4;36.38
2025-10;MRC-KIT-STR;4;36.38
2025-11;MRC-KIT-STR;4;36.38
2025-12;MRC-KIT-STR;4;36.38
2020-01;MRC-SPARK;11;13.50
2020-02;MRC-SPARK;9;13.50
2020-03;MRC-SPARK;12;13.50
2020-04;MRC-SPARK;13;13.50
2020-05;MRC-SPARK;13;13.50
2020-06;MRC-SPARK;14;13.50
2020-07;MRC-SPARK;15;13.50
2020-08;MRC-SPARK;12;13.50
2020-09;MRC-SPARK;12;13.50
2020-10;MRC-SPARK;12;13.50
2020-11;MRC-SPARK;11;13.50
2020-12;MRC-SPARK;9;13.50
2021-01;MRC-SPARK;12;13.69
2021-02;MRC-SPARK;10;13.69
2021-03;MRC-SPARK;13;13.69
2021-04;MRC-SPARK;15;13.69
2021-05;MRC-SPARK;14;13.69
2021-06;MRC-SPARK;16;13.69
2021-07;MRC-SPARK;16;13.69
2021-08;MRC-SPARK;13;13.69
2021-09;MRC-SPARK;13;13.69
2021-10;MRC-SPARK;13;13.69
2021-11;MRC-SPARK;10;13.69
2021-12;MRC-SPARK;10;13.69
2022-01;MRC-SPARK;11;13.88
2022-02;MRC-SPARK;11;13.88
2022-03;MRC-SPARK;14;13.88
2022-04;MRC-SPARK;13;13.88
2022-05;MRC-SPARK;15;13.88
2022-06;MRC-SPARK;17;13.88
2022-07;MRC-SPARK;17;13.88
2022-08;MRC-SPARK;15;13.88
2022-09;MRC-SPARK;14;13.88
2022-10;MRC-SPARK;14;13.88
2022-11;MRC-SPARK;11;13.88
2022-12;MRC-SPARK;11;13.88
2023-01;MRC-SPARK;12;14.07
2023-02;MRC-SPARK;12;14.07
2023-03;MRC-SPARK;15;14.07
2023-04;MRC-SPARK;15;14.07
2023-05;MRC-SPARK;16;14.07
2023-06;MRC-SPARK;18;14.07
2023-07;MRC-SPARK;16;14.07
2023-08;MRC-SPARK;16;14.07
2023-09;MRC-SPARK;16;14.07
2023-10;MRC-SPARK;13;14.07
2023-11;MRC-SPARK;12;14.07
2023-12;MRC-SPARK;12;14.07
2024-01;MRC-SPARK;13;14.26
2024-02;MRC-SPARK;13;14.26
2024-03;MRC-SPARK;16;14.26
2024-04;MRC-SPARK;16;14.26
2024-05;MRC-SPARK;18;14.26
2024-06;MRC-SPARK;20;14.26
2024-07;MRC-SPARK;17;14.26
2024-08;MRC-SPARK;17;14.26
2024-09;MRC-SPARK;17;14.26
2024-10;MRC-SPARK;14;14.26
2024-11;MRC-SPARK;13;14.26
2024-12;MRC-SPARK;13;14.26
2025-01;MRC-SPARK;14;14.45
2025-02;MRC-SPARK;14;14.45
2025-03;MRC-SPARK;15;14.45
2025-04;MRC-SPARK;17;14.45
2025-05;MRC-SPARK;19;14.45
2025-06;MRC-SPARK;18;14.45
2025-07;MRC-SPARK;18;14.45
2025-08;MRC-SPARK;18;14.45
2025-09;MRC-SPARK;18;14.45
2025-10;MRC-SPARK;15;14.45
2025-11;MRC-SPARK;14;14.45
2025-12;MRC-SPARK;14;14.45
2020-01;SIR-CRANK;2;48.00
2020-02;SIR-CRANK;2;48.00
2020-03;SIR-CRANK;2;48.00
2020-04;SIR-CRANK;2;48.00
2020-05;SIR-CRANK;2;48.00
2020-06;SIR-CRANK;2;48.00
2020-07;SIR-CRANK;2;48.00
2020-08;SIR-CRANK;2;48.00
2020-09;SIR-CRANK;2;48.00
2020-10;SIR-CRANK;2;48.00
2020-11;SIR-CRANK;2;48.00
2020-12;SIR-CRANK;2;48.00
2021-01;SIR-CRANK;2;48.67
2021-02;SIR-CRANK;2;48.67
2021-03;SIR-CRANK;2;48.67
2021-04;SIR-CRANK;2;48.67
2021-05;SIR-CRANK;2;48.67
2021-06;SIR-CRANK;2;48.67
2021-07;SIR-CRANK;2;48.67
2021-08;SIR-CRANK;2;48.67
2021-09;SIR-CRANK;2;48.67
2021-10;SIR-CRANK;2;48.67
2021-11;SIR-CRANK;2;48.67
2021-12;SIR-CRANK;2;48.67
2022-01;SIR-CRANK;2;49.34
2022-02;SIR-CRANK;2;49.34
2022-03;SIR-CRANK;2;49.34
2022-04;SIR-CRANK;2;49.34
2022-05;SIR-CRANK;2;49.34
2022-06;SIR-CRANK;2;49.34
2022-07;SIR-CRANK;2;49.34
2022-08;SIR-CRANK;2;49.34
2022-09;SIR-CRANK;2;49.34
2022-10;SIR-CRANK;2;49.34
2022-11;SIR-CRANK;2;49.34
2022-12;SIR-CRANK;2;49.34
2023-01;SIR-CRANK;2;50.02
2023-02;SIR-CRANK;2;50.02
2023-03;SIR-CRANK;2;50.02
2023-04;SIR-CRANK;2;50.02
2023-05;SIR-CRANK;2;50.02
2023-06;SIR-CRANK;2;50.02
2023-07;SIR-CRANK;2;50.02
2023-08;SIR-CRANK;2;50.02
2023-09;SIR-CRANK;2;50.02
2023-10;SIR-CRANK;2;50.02
2023-11;SIR-CRANK;2;50.02
2023-12;SIR-CRANK;2;50.02
2024-01;SIR-CRANK;2;50.69
2024-02;SIR-CRANK;2;50.69
2024-03;SIR-CRANK;2;50.69
2024-04;SIR-CRANK;2;50.69
2024-05;SIR-CRANK;2;50.69
2024-06;SIR-CRANK;2;50.69
2024-07;SIR-CRANK;2;50.69
2024-08;SIR-CRANK;2;50.69
2024-09;SIR-CRANK;2;50.69
